Player_Name,Age,Overall,Potential,Sprint_Speed,Finishing,Short_Passing,Dribbling,Standing_Tackle,Strength,Career_Stage_28+ (Veteran),Career_Stage_U21 (Wonderkid),Broad_Position_Defender,Broad_Position_Midfielder,True_Value_EUR,Predicted_Value_EUR,Age_SHAP,Overall_SHAP,Potential_SHAP,Sprint_Speed_SHAP,Finishing_SHAP,Short_Passing_SHAP,Dribbling_SHAP,Standing_Tackle_SHAP,Strength_SHAP,Career_Stage_28+ (Veteran)_SHAP,Career_Stage_U21 (Wonderkid)_SHAP,Broad_Position_Defender_SHAP,Broad_Position_Midfielder_SHAP
Harry Kane,31,90.0,90.0,65.0,96.0,86.0,80.0,44.0,87.0,1,0,0,0,47855696.0,47264604.0,-0.2378848,0.31713066,0.26366043,-0.031685907,0.06296325,0.032520283,-0.0019747124,0.04338703,0.046061497,-0.048244793,-0.0014587295,0.0058272607,0.00031120353
Giorgio Scalvini,21,78.0,86.0,65.0,25.0,72.0,56.0,82.0,71.0,0,1,1,0,22087243.999999985,21755352.0,0.03227835,-0.17627315,0.0036246874,-0.047635134,-0.094888456,-0.03971439,-0.015217699,0.003355077,0.00373494,0.0003032459,0.006147834,-0.0036547137,0.0026481783
Nicolò Rovella,23,79.0,84.0,77.0,52.0,82.0,78.0,77.0,62.0,0,0,0,1,16933553.99999999,18619560.0,-0.020024356,-0.18287235,-0.10683835,-0.013093743,-0.039152157,0.000682872,-0.016154073,-0.013159007,-0.08071028,0.00087815034,-0.0041368837,-0.0008605683,-0.005489737
Dayot Upamecano,26,86.0,88.0,78.0,39.0,79.0,73.0,84.0,87.0,0,0,1,0,51536904.0,52848804.0,0.0173454,0.38738218,0.15955451,0.0133540565,-0.015891356,-0.01347167,-0.02953576,-0.0043730056,0.05373472,0.0054330043,-0.0009147219,-0.014049562,0.0037216956
Samba Diallo,22,63.0,71.0,69.0,59.0,61.0,66.0,22.0,58.0,0,0,0,0,36812074.00000004,32170488.0,0.046882242,-0.10910371,0.046455204,0.03143472,0.0019812088,-0.01097312,-0.009991656,0.0672575,0.0025664251,-0.0006291312,-0.001252325,-0.0021397884,0.0034284415
Alejandro Balde Martínez,21,83.0,87.0,90.0,51.0,82.0,80.0,80.0,69.0,0,1,1,0,40493280.999999955,40755440.0,0.07825375,0.12581395,0.10213682,0.049190894,-0.057259377,0.008993777,0.010024792,0.0010287664,-0.019299686,0.0015362076,0.0068485592,-0.0060258857,0.0011929888
Givairo Read,19,76.0,89.0,80.0,52.0,72.0,70.0,74.0,75.0,0,1,1,0,18406037.000000015,21011300.0,0.044663798,-0.31976455,0.17860372,-0.030959353,-0.039226107,-0.072538264,-0.053655602,-0.055137597,-0.00074496836,0.001024734,0.0015795392,-0.017076224,0.003150817
Bruno Guimarães Moura,27,86.0,86.0,66.0,73.0,88.0,86.0,82.0,76.0,0,0,0,1,55218110.99999999,49353984.0,-0.08523492,0.37220627,-0.04569073,0.023067845,0.019229831,0.074971765,0.072415344,0.009594857,0.05272091,0.0030798095,-0.002061699,0.0026995048,-0.0031219998
Marc Guéhi,24,84.0,86.0,72.0,42.0,80.0,72.0,85.0,80.0,0,0,1,0,47855696.0,41758788.0,0.01919737,0.26676932,-0.016727079,0.026821436,0.007693278,0.026513038,-0.04005244,0.013389763,0.026040945,0.0026547732,-0.002470515,-0.0061569475,0.003082232
Maximilian Beier,22,80.0,84.0,86.0,83.0,77.0,80.0,39.0,53.0,0,0,0,0,29449658.99999995,28056280.0,0.05915867,-0.07498399,-0.094172254,-0.016522352,0.030383475,-0.0061228117,0.008476942,0.05572707,-0.035637006,0.0011981616,-0.0014461919,0.0009417233,0.0020744293
Assane Diao,19,76.0,87.0,90.0,79.0,69.0,78.0,33.0,57.0,0,1,0,0,22087243.999999985,22764524.0,0.06951853,-0.262549,0.022116354,0.024832202,0.018763775,-0.109649524,-0.010058048,0.0036114587,-0.04207573,0.00075342867,0.001727633,0.0006474639,0.0024213106
Andrea Cambiaso,25,80.0,82.0,80.0,68.0,80.0,81.0,79.0,68.0,0,0,1,0,22087243.999999985,23688432.0,-0.012380199,-0.09392436,-0.11150978,-0.015048656,0.0040264456,0.01799172,0.0053630536,-0.019263614,-0.010728569,0.0013737447,-0.002940473,-0.0041157417,0.0009999198
Mikel Jauregizar Alboniga,21,80.0,87.0,72.0,72.0,81.0,77.0,81.0,75.0,0,1,0,1,25768451.999999985,32584924.0,0.051493444,-0.09582557,0.08869768,0.01685354,-0.008773506,0.020187944,-0.001454247,0.0071102143,0.00020826494,0.0014961018,0.008385016,0.0017647053,-0.011439772
Gonçalo Matias Ramos,24,80.0,84.0,73.0,82.0,72.0,76.0,47.0,79.0,0,0,0,0,25768451.999999985,23631480.0,-0.011692546,-0.09508628,-0.08523809,-0.00039311437,-0.0035919514,-0.026577601,-0.04976023,0.014212834,0.011502886,0.0008994456,-0.0017297902,0.0008050333,0.004078741
Natan Bernardo de Souza,24,78.0,83.0,66.0,27.0,74.0,66.0,80.0,83.0,0,0,1,0,18406037.000000015,20029208.0,-0.01699648,-0.19501743,-0.09841883,0.0018173736,-0.07975413,0.0018417444,-0.04487968,-0.027435664,0.05464761,0.00036285009,-0.0030136395,-0.0033490942,0.0022391034
Rômulo José Cardoso da Cruz,23,78.0,83.0,67.0,82.0,77.0,79.0,33.0,84.0,0,0,0,0,22087243.999999985,24055092.0,-0.0065446435,-0.21414892,-0.08926565,0.009669929,-0.00010768976,-0.0028694142,-0.012555305,0.0351561,0.05570243,0.00061047217,-0.0027750377,0.0009279002,0.0014051662
Danilo Mitrović,23,61.0,68.0,58.0,45.0,55.0,51.0,70.0,54.0,0,0,1,0,17669795.000000004,21965708.0,-0.03519441,-0.18357271,0.06754869,-0.047979876,-0.016131943,-0.025949063,-0.0010166925,-0.022405038,-0.049090605,-0.0010835624,-0.0013900101,-0.001591292,0.0021914286
Mats Wieffer,25,78.0,81.0,67.0,62.0,79.0,73.0,78.0,76.0,0,0,1,0,18406037.000000015,21127560.0,-0.025113937,-0.17984718,-0.10198743,0.00865026,0.014750953,-0.014087938,-0.059077024,-0.015516928,0.020979863,0.00036285009,-0.003282778,-0.0039749593,0.0035838187
Archie Gray,19,77.0,86.0,73.0,59.0,78.0,75.0,76.0,72.0,0,1,1,0,25768451.999999985,25945492.0,0.09872142,-0.19933376,-0.004565661,0.015018401,-0.021718148,1.4226767e-05,-0.04233582,-0.0064355503,0.003345178,0.00043008692,0.0074607753,-0.0043227295,0.004576027
Carlos Baleba,21,80.0,86.0,74.0,63.0,80.0,81.0,81.0,79.0,0,1,0,1,40493280.999999955,33779136.0,0.048293073,-0.07974544,-0.00021107851,0.022655718,0.016685978,0.038692653,0.028141685,0.0036401325,0.031754974,0.0014564095,0.007907015,0.0015980364,-0.006177585
Benjamin Šeško,22,80.0,87.0,90.0,81.0,74.0,78.0,42.0,83.0,0,0,0,0,47855696.0,43988116.0,0.059879225,-0.06534837,0.072005615,0.09682111,0.022812843,0.014726454,0.002685314,0.07809523,0.093141355,0.0013411181,-0.00087878364,0.0017647053,0.0017149914
Alexander Isak,25,87.0,88.0,80.0,90.0,79.0,87.0,34.0,79.0,0,0,0,0,73624147.9999999,71811130.0,0.032508615,0.5092349,0.12677844,0.0014085573,0.06577559,-0.004277597,0.07071569,0.018151065,0.031237056,0.0056038355,-0.0006821282,0.0108406525,0.0016027062
Kevin Castaño,24,74.0,75.0,70.0,61.0,78.0,77.0,77.0,68.0,0,0,0,1,22087243.999999985,21248188.0,-0.012403251,-0.20399652,-0.06760625,0.0041904394,-0.010307538,-0.011019279,-0.015375117,-0.014188258,-0.00969529,0.00037827814,-0.002017458,0.0006908626,-0.0075219446
Justin Kluivert,26,79.0,81.0,86.0,75.0,77.0,82.0,45.0,53.0,0,0,0,1,22087243.999999985,21348856.0,-0.033492997,-0.1748716,-0.09757413,-0.00865409,0.010820219,-0.013356631,0.022405103,0.019353684,-0.061649036,0.0006871393,-0.0017432371,0.000111478,-0.0061761057
Oihan Sancet Tirapu,25,82.0,87.0,77.0,81.0,83.0,83.0,66.0,80.0,0,0,0,0,25768451.999999985,28231920.0,-0.033216026,-0.027447706,0.043848917,-0.009758626,-0.0034981933,-0.0033246253,0.02400535,-0.07291554,0.016805945,0.0015358274,-0.0032795947,0.0010509735,0.001497465
João Victor Gomes da Silva,24,78.0,83.0,52.0,64.0,78.0,73.0,81.0,68.0,0,0,0,1,25768451.999999985,19721804.0,-0.016349368,-0.18764667,-0.09042372,-0.018336708,0.0041410658,-0.010189603,-0.059495773,-0.01831249,-0.008841226,0.00025143713,-0.0032903852,0.0007070125,-0.015637673
William Saliba,24,88.0,90.0,78.0,35.0,80.0,74.0,90.0,88.0,0,0,1,0,66261732.99999991,62928636.0,0.040171906,0.45620504,0.28919595,0.014450156,-0.02849238,0.010857759,-0.040470485,-0.0072896047,0.053892914,0.0067278096,-0.0010281885,-0.060607877,0.0032414282
Ousmane Diomande,21,80.0,87.0,82.0,20.0,71.0,71.0,82.0,90.0,0,1,1,0,33130866.00000001,31222720.0,0.04743717,-0.08557208,0.091887675,-0.006299594,-0.028732456,-0.042623278,-0.026085861,0.014424177,0.06901556,0.0011238093,0.003500902,-0.0047561587,0.002680421
Sander Berge,27,79.0,80.0,65.0,61.0,81.0,75.0,76.0,89.0,0,0,1,0,18406037.000000015,18858708.0,-0.0882476,-0.1474546,-0.11276146,-0.052509114,-0.018050427,-0.008960841,-0.06591471,-0.0128364675,0.042027738,0.0007358813,-0.0042460253,-0.0030276151,0.003079445
Kevin Carlos Omoruyi Benjamin,24,71.0,76.0,67.0,73.0,62.0,70.0,21.0,91.0,0,0,0,0,22087243.999999985,21740544.0,-0.033500805,-0.21111032,-0.07039684,0.015228856,-0.003095863,-0.031022575,-0.057413362,-0.008824755,0.071602434,0.00071617344,-0.0018947647,0.0007272576,0.0030232768
Andrey N. dos Santos,21,80.0,87.0,71.0,69.0,82.0,77.0,81.0,75.0,0,1,0,1,33130866.00000001,32105204.0,0.052061934,-0.09526254,0.08869787,0.003967435,0.00032885128,0.005972191,0.00044155103,0.0063729924,0.0009493452,0.0014961018,0.008385016,0.0017194423,-0.011256444
Alexis Mac Allister,26,86.0,87.0,64.0,79.0,87.0,81.0,82.0,69.0,0,0,0,1,58899318.000000075,57125420.0,0.020760424,0.42783305,0.09515472,-0.02119782,0.0040137656,0.08658308,0.021948947,0.012303445,-0.007731082,0.0040661735,-0.002069306,0.0045883637,-0.0061485646
Bilal El Khannouss,21,78.0,84.0,78.0,69.0,78.0,84.0,39.0,56.0,0,1,0,1,23559726.99999998,23679036.0,0.040366016,-0.17346779,-0.07921069,-0.0018162108,-0.006538174,-0.012906162,0.028677756,0.041662354,-0.07543672,0.0007646375,0.0050787576,0.00022459621,-0.007941289
Khvicha Kvaratskhelia,24,87.0,90.0,86.0,81.0,87.0,89.0,62.0,76.0,0,0,0,0,66261732.99999991,73407590.0,0.04190034,0.47006333,0.30037287,-0.029127613,0.007912418,0.06714294,0.059221514,-0.057527743,0.0088763395,0.006884295,-0.0013040438,0.016157964,0.0003086391
Darwin Núñez,26,78.0,81.0,89.0,75.0,74.0,76.0,52.0,81.0,0,0,0,0,18406037.000000015,19414604.0,-0.028810684,-0.2029326,-0.1028097,0.018134722,-0.005821432,-0.008061461,-0.060897086,-0.05013497,0.00065110106,0.00033863005,-0.0015654416,0.00076951896,0.0020156328
Adrien Truffert,23,79.0,83.0,76.0,52.0,75.0,76.0,80.0,65.0,0,0,1,0,18406037.000000015,19564636.0,-0.015191078,-0.17741776,-0.107967794,0.006368756,-0.024876995,0.00043838454,-0.03462444,-0.024247225,-0.052734792,0.0004503238,-0.0027832256,-0.0022542782,0.0034221625
Alan Varela,23,80.0,85.0,69.0,60.0,81.0,75.0,77.0,76.0,0,0,0,1,23559726.99999998,23675828.0,0.0010803641,-0.09123834,-0.050876476,0.00535874,-0.03245863,0.013099174,-0.07432653,-0.010644087,0.014382514,0.0013891727,-0.004448076,0.0015980364,-0.013610787
Dejan Kulusevski,25,83.0,86.0,72.0,82.0,86.0,88.0,66.0,78.0,0,0,0,0,25768451.999999985,30854492.0,-0.018944371,0.03524046,-0.043904245,0.009989288,-0.012749272,0.03299043,0.061646536,-0.06049616,0.021071319,0.0014897117,-0.0040200716,0.00074126397,0.0010784077
Jorrel Hato,19,78.0,87.0,84.0,39.0,79.0,70.0,77.0,73.0,0,1,1,0,25768451.999999985,27368796.0,0.088897556,-0.17516038,0.07372439,-0.03573972,-0.004359884,-0.009098796,-0.04550853,0.0020635678,0.0072446773,0.0005253131,0.003759487,-0.00460289,0.00251804
Eduardo Camavinga,22,82.0,86.0,80.0,64.0,86.0,83.0,82.0,79.0,0,0,1,0,36812074.00000004,35600520.0,0.054064352,0.01614823,-0.023466418,-0.02253225,0.0041498304,0.074015334,0.03991357,0.0067306277,0.025079079,0.0015038457,-0.0027078586,-0.0058467463,0.00016422193
Gabriel Lindqvist,29,69.0,69.0,72.0,62.0,66.0,69.0,69.0,71.0,1,0,1,0,55218110.99999999,51362228.0,0.21238443,0.085091315,0.16301404,0.030312747,0.016168144,0.0090768505,-0.021871429,-0.020614674,0.025486,0.03429912,-0.0016161615,-0.0009887877,0.0030153096
Georgiy Sudakov,22,80.0,87.0,80.0,76.0,79.0,83.0,58.0,68.0,0,0,0,1,20614760.99999998,24978200.0,0.023655536,-0.11873124,0.03173962,-0.02171237,0.0055124275,-0.029567882,0.024124933,-0.06633423,-0.025174137,0.0011025363,-0.0013774869,0.0017522326,-0.012131356
Alphonso Davies,24,84.0,87.0,93.0,64.0,84.0,85.0,74.0,75.0,0,0,1,0,33130866.00000001,36886460.0,0.017357798,0.20779705,0.0357528,-0.046648253,-0.035917576,0.032596674,0.03214954,-0.03532979,-0.00044118898,0.0035368458,-0.0019006407,-0.006494965,0.00024769112
Serhou Guirassy,29,85.0,85.0,71.0,86.0,83.0,82.0,44.0,85.0,1,0,0,0,29449658.99999995,30263656.0,-0.15219906,0.12300126,-0.080727495,-0.0040086457,0.033007983,-0.0126916515,0.008464764,0.054942474,0.04761764,-0.0124284215,-0.0015012024,0.0010747077,0.00025713595
Chris Rigg,18,72.0,84.0,73.0,66.0,73.0,74.0,62.0,47.0,0,1,0,1,18406037.000000015,20208528.0,0.07891252,-0.24040824,-0.08479727,0.005871428,-0.006590189,-0.0068641086,-0.041664474,-0.04891075,-0.041289907,0.00037827814,0.004358454,0.00036682107,-0.018399507
Yeremy Jesús Pino Santos,22,79.0,87.0,76.0,76.0,81.0,83.0,48.0,44.0,0,0,0,0,25768451.999999985,27144676.0,0.038743854,-0.18769984,0.06705137,0.0028692526,0.009894367,0.017935507,0.018836873,-0.021294707,-0.051545247,0.0010305559,-0.0027352183,0.00070894515,0.002238176
Martín Zubimendi Ibáñez,26,85.0,87.0,66.0,69.0,87.0,79.0,82.0,67.0,0,0,0,1,58899318.000000075,56019764.0,0.030148221,0.37434053,0.085546546,0.014872468,0.00569433,0.09130678,0.014855008,0.015176409,-0.0118631935,0.004152351,-0.002069306,0.0043814476,-0.005982151
Luis Henrique Tomaz de Lima,23,78.0,83.0,94.0,74.0,74.0,80.0,52.0,81.0,0,0,1,0,16933553.99999999,19289180.0,-0.011755723,-0.21641259,-0.101354994,-0.020696495,-0.018627645,-0.0065973485,-0.008802391,-0.056831922,0.00014699082,0.000323202,-0.0015654416,-0.0043720314,0.00094752095
Robin Le Normand,28,81.0,82.0,69.0,26.0,81.0,56.0,81.0,86.0,1,0,1,0,18406037.000000015,19803148.0,-0.10615357,-0.06870339,-0.12372717,-0.0037290656,-0.08914745,-0.010251572,-0.03478778,-0.023443913,0.05152353,-0.006491502,-0.00422306,-0.002280958,0.0021121446
João Pedro Gonçalves Neves,20,87.0,92.0,71.0,72.0,87.0,84.0,85.0,78.0,0,1,0,1,80986563.00000006,85514170.0,0.0914149,0.45475566,0.3447767,-0.007889023,0.002031744,0.07860274,0.04046319,-0.011951341,0.028438248,0.0076275044,0.003732616,0.017185675,-0.005649877
Johan Manzambi,19,75.0,85.0,75.0,68.0,77.0,83.0,68.0,68.0,0,1,0,1,25768451.999999985,24819768.0,0.06758341,-0.22514848,-0.026859397,0.014667539,0.002545918,-0.010024365,0.055789955,-0.05158083,-0.019220898,0.0005634772,0.0058358475,0.0009172034,-0.008575465
Tom Bischof,20,78.0,86.0,52.0,66.0,82.0,79.0,73.0,63.0,0,1,1,0,29449658.99999995,26704628.0,0.07601197,-0.17601064,-0.00096578733,0.01529761,0.006840117,0.020626275,0.007814457,-0.034833007,-0.04506971,0.00071564445,0.010128608,-0.0026954291,0.0018309248
